,hacdor,rooms,hacapo,v14a,refrig,v18q,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisonatur,pisomadera,techozinc,techoentrepiso,techocane,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco9,parentesco10,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel3,instlevel4,instlevel5,instlevel6,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
8022,0,3,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,2.0,5,0,7.333333500000001,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,81,25,6561,9,25,0,2.25,4.0,53.777779,6561
8023,0,6,0,1,1,0,2,1,3,0,1,1,2,2,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1.0,11,0,13.5,0,0,0,1,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,30,121,900,16,121,4,4.0,1.0,182.25,900
8024,0,6,0,1,1,0,2,1,3,0,1,1,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,11,0,13.5,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,6,0,36,16,121,4,4.0,1.0,182.25,36
8025,0,6,0,1,1,0,2,1,3,0,1,1,2,2,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,11,0,13.5,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,9,4,81,16,121,4,4.0,1.0,182.25,81
8026,0,6,0,1,1,0,2,1,3,0,1,1,2,2,4,4,4,16,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,1.0,11,0,13.5,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,29,256,841,16,121,4,4.0,1.0,182.25,841
8027,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.0,0,7,4.5,0,0,0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,48,4,2304,4,0,0,0.44444448,0.0,20.25,2304
8028,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,7,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,0,7,4.5,0,0,1,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,49,49,2401,4,0,0,0.44444448,0.0,20.25,2401
8029,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,13,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0.0,0,6,9.5,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,26,169,676,4,0,0,1.0,0.0,90.25,676
8030,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0,0,6,9.5,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,50,36,2500,4,0,0,1.0,0.0,90.25,2500
8031,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,6,1.0,0,6,9.0,0,1,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,47,36,2209,36,0,9,4.0,1.0,81.0,2209
8032,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,0,6,9.0,1,0,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,2,0,4,36,0,9,4.0,1.0,81.0,4
8033,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,6,1.0,0,6,9.0,0,1,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,52,36,2704,36,0,9,4.0,1.0,81.0,2704
8034,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,9,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,6,1.0,0,6,9.0,0,0,1,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,16,81,256,36,0,9,4.0,1.0,81.0,256
8035,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,9,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,6,1.0,0,6,9.0,0,0,1,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,18,81,324,36,0,9,4.0,1.0,81.0,324
8036,0,5,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,6,1.0,0,6,9.0,0,1,0,0,0,0,3,2.0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,1,0,26,36,676,36,0,9,4.0,1.0,81.0,676
8037,0,4,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,4,0.33333334,6,0,11.333333,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,48,36,2304,16,36,1,4.0,0.11111112,128.44444,2304
8038,0,4,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,0.33333334,6,0,11.333333,0,0,0,1,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,19,121,361,16,36,1,4.0,0.11111112,128.44444,361
8039,0,4,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,6,0,11.333333,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,48,36,2304,16,36,1,4.0,0.11111112,128.44444,2304
8040,0,4,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,0.33333334,6,0,11.333333,0,0,0,1,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,27,121,729,16,36,1,4.0,0.11111112,128.44444,729
8041,0,4,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,12,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,1.0,6,0,9.0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,23,144,529,16,36,4,4.0,1.0,81.0,529
8042,0,4,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,6,0,9.0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,2,0,4,16,36,4,4.0,1.0,81.0,4
8043,0,4,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,1.0,6,0,9.0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,30,36,900,16,36,4,4.0,1.0,81.0,900
8044,0,4,0,1,1,0,1,1,2,1,1,2,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,4,1.0,6,0,9.0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,4,0,16,16,36,4,4.0,1.0,81.0,16
8045,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,7,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0.33333334,0,0,4.3333335,0,0,0,0,1,0,2,2.0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,20,49,400,16,0,1,4.0,0.11111112,18.777779000000002,400
8046,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0.33333334,0,0,4.3333335,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,1,0,1,16,0,1,4.0,0.11111112,18.777779000000002,1
8047,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,6,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0,0,4.3333335,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,27,36,729,16,0,1,4.0,0.11111112,18.777779000000002,729
8048,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0.33333334,0,0,4.3333335,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,1,0,38,0,1444,16,0,1,4.0,0.11111112,18.777779000000002,1444
8049,0,5,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,6,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,5,1.5,5,0,3.0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,12,36,144,25,25,9,2.7777777,2.25,9.0,144
8050,0,5,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,5,1.5,5,0,3.0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,31,1,961,25,25,9,2.7777777,2.25,9.0,961
8051,0,5,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,7,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,5,1.5,5,0,3.0,0,0,1,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,15,49,225,25,25,9,2.7777777,2.25,9.0,225
8052,0,5,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,5,1.5,5,0,3.0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,13,25,169,25,25,9,2.7777777,2.25,9.0,169
8053,0,5,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,5,1.5,5,0,3.0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,43,25,1849,25,25,9,2.7777777,2.25,9.0,1849
8054,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,8,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,0,0,1,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,48,64,2304,36,4,9,9.0,1.0,53.777779,2304
8055,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,0,1,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,24,36,576,36,4,9,9.0,1.0,53.777779,576
8056,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,2,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,54,4,2916,36,4,9,9.0,1.0,53.777779,2916
8057,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,8,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,0,0,1,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,17,64,289,36,4,9,9.0,1.0,53.777779,289
8058,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,0,1,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,19,36,361,36,4,9,9.0,1.0,53.777779,361
8059,0,3,0,1,1,0,0,2,2,1,3,4,1,5,6,6,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,2,0,7.333333500000001,1,0,0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,3,0,9,36,4,9,9.0,1.0,53.777779,9
8060,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,4,0.0,6,0,9.75,0,0,0,0,0,0,4,1.0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,42,225,1764,16,36,0,1.0,0.0,95.0625,1764
8061,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,0.0,6,0,9.75,0,1,0,0,0,0,4,1.0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,61,36,3721,16,36,0,1.0,0.0,95.0625,3721
8062,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,12,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,4,0.0,6,0,9.75,0,0,0,0,0,0,4,1.0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,22,144,484,16,36,0,1.0,0.0,95.0625,484
8063,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,6,0,9.75,0,1,0,0,0,0,4,1.0,0,1,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,64,36,4096,16,36,0,1.0,0.0,95.0625,4096
8064,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,0,0,1,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,29,49,841,49,0,16,12.25,1.7777778999999998,69.444443,841
8065,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,0,0,1,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,57,49,3249,49,0,16,12.25,1.7777778999999998,69.444443,3249
8066,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,6,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,0,1,0,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,12,36,144,49,0,16,12.25,1.7777778999999998,69.444443,144
8067,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,11,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,7,1.3333334,0,7,8.333333,0,0,0,1,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,35,121,1225,49,0,16,12.25,1.7777778999999998,69.444443,1225
8068,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,1,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,49,0,16,12.25,1.7777778999999998,69.444443,0
8069,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,1,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,49,0,16,12.25,1.7777778999999998,69.444443,0
8070,1,4,0,1,1,0,2,1,3,1,3,4,3,4,7,7,7,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1.3333334,0,7,8.333333,1,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,49,0,16,12.25,1.7777778999999998,69.444443,1
